"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","bikes_allowed","trip_short_name","wheelchair_accessible"
"207","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_207_1_085500_095500_1","Kulho-Joensuu","1","","199","0","","0"
"207","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_207_1_151000_160500_0","Kulho-Joensuu","1","","200","0","","0"
"211","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_211_0_074500_084500_0","Onttola-Kontiolahti","0","","54","0","","0"
"211","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_211_0_140000_144000_0","Kontiolahti","0","","48","0","","0"
"211","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_211_1_131000_140000_0","Onttola-Kunnasniemi","1","","203","0","","0"
"211","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_211_1_151000_155000_0","Puntarikoski-Kunnasniemi","1","","136","0","","0"
"212","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_212_0_075500_084500_1","Kontiolahti","0","","122","0","","0"
"212","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_212_1_151000_160000_1","Lehmola-Joensuu","1","","96","0","","0"
"214","Joululoma","Joululoma_214_0_071500_074000_0","Paihola","0","","105","0","","0"
"214","Joululoma","Joululoma_214_0_154500_162000_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Joululoma","Joululoma_214_1_074000_081500_0","Kontiolahti","1","","101","0","","0"
"214","Joululoma","Joululoma_214_1_162000_164500_0","Kontiolahti","1","","116","0","","0"
"214","Syysloma vko 42","Syysloma_vko_42_214_0_071500_074000_1","Paihola","0","","105","0","","0"
"214","Syysloma vko 42","Syysloma_vko_42_214_0_154500_162000_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Syysloma vko 42","Syysloma_vko_42_214_0_164500_172000_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Syysloma vko 42","Syysloma_vko_42_214_1_074000_081500_0","Kontiolahti","1","","101","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_0_084500_091500_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_0_111500_114500_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_0_134500_142000_0","Kontioniemi-Paihola","0","","72","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_1_091500_094500_0","Kontiolahti","1","","101","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_1_114500_122000_0","Kontiolahti","1","","101","0","","0"
"214","Talviaikataulu_M-P","Talviaikataulu_M-P_214_1_142000_145000_0","Kontiolahti","1","","101","0","","0"
"214","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_214_0_151000_154000_0","Kontioniemi-Paihola","0","","173","0","","0"
"214","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_214_0_161000_165500_0","Kontioniemi-Paihola","0","","38","0","","0"
"214","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_214_1_070500_075000_0","Kontiolahti","1","","77","0","","0"
"214","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_214_1_080500_083500_0","Kontiolahti","1","","6","0","","0"
"215","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_215_0_073500_084500_0","Kontiolahti","0","","125","0","","0"
"215","koulp Kontiolahti_koulp Kontiolahti","koulp_Kontiolahti_koulp_Kontiolahti_215_1_151000_155500_0","Onttola","1","","117","0","","0"
"400","ELY AINA M-P 2024","ELY_AINA_M-P_2024_400_0_212000_212000_0","Outokumpu linja-autoasema","0","","47","0","","0"
"400","ELY AINA M-P 2024","ELY_AINA_M-P_2024_400_1_055500_055500_0","Joensuu - PKKS","1","","18","0","","0"
"400","ELY L 2024","ELY_L_2024_400_0_091500_091500_0","Outokumpu linja-autoasema","0","","9","0","","0"
"400","ELY L 2024","ELY_L_2024_400_1_075000_075000_0","Joensuu - PKKS","1","","18","0","","0"
"400","ELY TALVI M-P 2024 RIVERIA","ELY_TALVI_M-P_2024_RIVERIA_400_0_065500_065500_0","Outokumpu Karjalankatu","0","","86","0","","0"
"400","ELY TALVI M-P 2024 RIVERIA","ELY_TALVI_M-P_2024_RIVERIA_400_0_171500_171500_0","Outokumpu linja-autoasema","0","","47","0","","0"
"400","ELY TALVI M-P 2024 RIVERIA","ELY_TALVI_M-P_2024_RIVERIA_400_1_141000_141000_0","Joensuu","1","","57","0","","0"
"401","Jouluaatto arki","Jouluaatto_arki_401_0_120000_131100_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Jouluaatto arki","Jouluaatto_arki_401_1_132000_143000_0","Joensuu","1","","30","0","","0"
"401","Talvi SL P keskitalvi","Talvi_SL_P_keskitalvi_401_0_151000_155500_0","Ulla","0","","182","0","","0"
"401","Talvi SL P keskitalvi","Talvi_SL_P_keskitalvi_401_1_184000_192500_0","Joensuu","1","","115","0","","0"
"401","Talviaikataulu_La","Talviaikataulu_La_401_0_120000_131100_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_La","Talviaikataulu_La_401_0_161500_172600_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_La","Talviaikataulu_La_401_1_132000_143000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_La","Talviaikataulu_La_401_1_174000_185000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_075000_090100_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_114500_131100_0","Outokumpu","0","","68","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_141500_152600_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_150000_161500_0","Outokumpu","0","","150","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_160000_172600_0","Outokumpu","0","","44","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_0_181500_191600_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_063500_075000_0","Joensuu - PKKS","1","","126","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_082000_094500_0","Joensuu - PKKS","1","","205","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_105000_115500_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_132000_143000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_150500_161000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_M-P","Talviaikataulu_M-P_401_1_174000_185000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_SS","Talviaikataulu_SS_401_0_151000_155500_0","Ulla","0","","182","0","","0"
"401","Talviaikataulu_SS","Talviaikataulu_SS_401_0_181500_191600_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_SS","Talviaikataulu_SS_401_1_161000_165500_0","Joensuu","1","","115","0","","0"
"401","Talviaikataulu_SS","Talviaikataulu_SS_401_1_193000_204000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_Su","Talviaikataulu_Su_401_0_120000_131100_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_Su","Talviaikataulu_Su_401_0_161500_172600_0","Outokumpu linja-autoasema","0","","102","0","","0"
"401","Talviaikataulu_Su","Talviaikataulu_Su_401_1_132000_143000_0","Joensuu","1","","30","0","","0"
"401","Talviaikataulu_Su","Talviaikataulu_Su_401_1_174000_185000_0","Joensuu","1","","30","0","","0"
"420","ELY AINA M-P 2024","ELY_AINA_M-P_2024_420_0_123000_123000_0","Polvijärvi linja-autoasema","0","","34","0","","0"
"420","ELY AINA M-P 2024","ELY_AINA_M-P_2024_420_0_152000_152000_0","Polvijärvi linja-autoasema","0","","207","0","","0"
"420","ELY AINA M-P 2024","ELY_AINA_M-P_2024_420_0_162000_162000_0","Polvijärvi linja-autoasema","0","","207","0","","0"
"420","ELY AINA M-P 2024","ELY_AINA_M-P_2024_420_1_064000_064000_0","Sairaala PKKS","1","","88","0","","0"
"420","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_420_1_074000_074000_0","Joensuu - PKKS","1","","177","0","","0"
"420","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_420_1_150500_150500_0","Joensuu","1","","46","0","","0"
"420","ELY KOULP 2024","ELY_KOULP_2024_420_1_075000_075000_0","Sairaala PKKS","1","","70","0","","0"
"420","ELY KOULP 2024","ELY_KOULP_2024_420_1_150500_150500_0","Joensuu","1","","161","0","","0"
"420","ELY L 2024","ELY_L_2024_420_0_151000_151000_0","Polvijärvi linja-autoasema","0","","158","0","","0"
"420","ELY L 2024","ELY_L_2024_420_1_105000_105000_0","Joensuu","1","","156","0","","0"
"420","ELY S 2024","ELY_S_2024_420_0_181000_181000_0","Polvijärvi linja-autoasema","0","","158","0","","0"
"420","ELY S 2024","ELY_S_2024_420_1_134000_134000_0","Joensuu","1","","156","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_0_074000_074000_0","Polvijärvi linja-autoasema","0","","106","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_0_141000_141000_0","Polvijärvi linja-autoasema","0","","198","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_0_181000_181000_0","Polvijärvi linja-autoasema","0","","78","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_1_085000_085000_0","Joensuu - PKKS","1","","177","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_1_111000_111000_0","Joensuu","1","","151","0","","0"
"420","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_420_1_161500_161500_0","Joensuu","1","","151","0","","0"
"425","ELY KOULP 2024","ELY_KOULP_2024_425_0_073000_073000_0","Polvijärvi","0","","24","0","","0"
"425","ELY KOULP 2024","ELY_KOULP_2024_425_1_150500_150500_0","Joensuu","1","","147","0","","0"
"440","ELY AINA M-P 2024","ELY_AINA_M-P_2024_440_0_151500_161000_0","Nurmes","0","","63","0","","0"
"440","ELY AINA M-P 2024","ELY_AINA_M-P_2024_440_0_161000_171000_0","Nurmes - Valtimo","0","","159","0","","0"
"440","ELY AINA M-P 2024","ELY_AINA_M-P_2024_440_1_063000_075000_0","Joensuu - PKKS","1","","140","0","","0"
"440","ELY L 2024","ELY_L_2024_440_0_151000_160000_0","Nurmes - Valtimo","0","","63","0","","0"
"440","ELY L 2024","ELY_L_2024_440_1_105000_115000_0","Joensuu - PKKS","1","","165","0","","0"
"440","ELY SS 2024","ELY_SS_2024_440_0_181000_191000_0","Nurmes","0","","63","0","","0"
"440","ELY SS 2024","ELY_SS_2024_440_1_140000_145500_0","Joensuu","1","","26","0","","0"
"440","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_440_0_181000_190500_0","Juuka","0","","50","0","","0"
"440","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_440_1_091500_101500_0","Joensuu - PKKS","1","","165","0","","0"
"440","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_440_1_155500_165000_0","Joensuu - PKKS","1","","26","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_0_071000_085500_0","Lieksa linja-autoasema","0","","14","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_0_120000_140000_0","Lieksa linja-autoasema","0","","162","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_0_151000_170500_0","Lieksa linja-autoasema","0","","39","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_0_163000_181500_0","Lieksa linja-autoasema","0","","14","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_0_211500_224500_0","Lieksa linja-autoasema","0","","14","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_1_055000_074500_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_1_080000_095000_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_1_100500_115500_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_1_130000_144000_0","Joensuu - PKKS","1","","4","0","","0"
"460","ELY AINA M-P 2024","ELY_AINA_M-P_2024_460_1_160000_175000_0","Joensuu - PKKS","1","","181","0","","0"
"460","ELY L 2024","ELY_L_2024_460_0_151000_170500_0","Lieksa linja-autoasema","0","","39","0","","0"
"460","ELY L 2024","ELY_L_2024_460_1_080000_095000_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY S 2024","ELY_S_2024_460_0_152000_170500_0","Lieksa linja-autoasema","0","","14","0","","0"
"460","ELY S 2024","ELY_S_2024_460_0_180000_193500_0","Lieksa linja-autoasema","0","","14","0","","0"
"460","ELY S 2024","ELY_S_2024_460_1_100500_115500_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY S 2024","ELY_S_2024_460_1_130000_144000_0","Joensuu - PKKS","1","","4","0","","0"
"460","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_460_0_060000_075000_0","Lieksa linja-autoasema","0","","22","0","","0"
"460","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_460_0_141500_160000_0","Lieksa linja-autoasema","0","","180","0","","0"
"460","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_460_1_070000_084500_0","Joensuu - PKKS","1","","127","0","","0"
"460","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_460_1_141000_161000_0","Joensuu","1","","181","0","","0"
"465","ELY AINA M-P 2024","ELY_AINA_M-P_2024_465_0_180000_185000_0","Uimaharju linja-autoasema","0","","97","0","","0"
"465","ELY AINA M-P 2024","ELY_AINA_M-P_2024_465_1_055000_065000_0","Joensuu - PKKS","1","","58","0","","0"
"465","ELY KOULP 2024","ELY_KOULP_2024_465_0_075000_085500_0","Uimaharju linja-autoasema","0","","31","0","","0"
"465","ELY KOULP 2024","ELY_KOULP_2024_465_0_131500_141500_0","Uimaharju linja-autoasema","0","","97","0","","0"
"465","ELY KOULP 2024","ELY_KOULP_2024_465_1_065500_074000_0","Joensuu","1","","114","0","","0"
"465","ELY KOULP 2024","ELY_KOULP_2024_465_1_120000_130000_0","Joensuu - PKKS","1","","58","0","","0"
"465","ELY KOULP 2024","ELY_KOULP_2024_465_1_150500_150500_0","Louhioja","1","","194","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_065000_065000_0","Tuupovaara","0","","40","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_121500_121500_0","Ilomantsi linja-autoasema","0","","128","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_161500_161500_0","Ilomantsi linja-autoasema","0","","149","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_164500_164500_0","Kiihtelysvaaran koulu","0","","153","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_170000_170000_0","Tuupovaara","0","","40","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_0_182000_182000_0","Ilomantsi linja-autoasema","0","","149","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_1_062500_062500_0","PKKS - Joensuu","1","","143","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_1_063000_063000_0","Kover0","1","","145","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_1_075000_075000_0","PKKS - Joensuu","1","","15","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_1_103000_103000_0","Joensuu","1","","110","0","","0"
"480","ELY AINA M-P 2024","ELY_AINA_M-P_2024_480_1_161500_161500_0","Joensuu","1","","208","0","","0"
"480","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_480_0_063500_063500_0","Ilomantsi linja-autoasema","0","","149","0","","0"
"480","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_480_1_142500_142500_0","Joensuu","1","","208","0","","0"
"480","ELY KOULP 2024","ELY_KOULP_2024_480_0_055500_055500_0","Ilomantsi","0","","183","0","","0"
"480","ELY KOULP 2024","ELY_KOULP_2024_480_1_140000_140000_0","Joensuu","1","","112","0","","0"
"480","ELY L 2024","ELY_L_2024_480_0_151000_151000_0","Ilomantsi linja-autoasema","0","","176","0","","0"
"480","ELY L 2024","ELY_L_2024_480_1_100000_100000_0","Joensuu","1","","110","0","","0"
"480","ELY S 2024","ELY_S_2024_480_0_151000_151000_0","Ilomantsi linja-autoasema","0","","149","0","","0"
"480","ELY S 2024","ELY_S_2024_480_1_133000_133000_0","Joensuu","1","","178","0","","0"
"480","ELY SS 2024","ELY_SS_2024_480_0_182000_182000_0","Ilomantsi linja-autoasema","0","","149","0","","0"
"480","ELY SS 2024","ELY_SS_2024_480_1_161500_161500_0","Joensuu","1","","208","0","","0"
"480","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_480_0_143000_143000_0","Ilomantsi linja-autoasema","0","","69","0","","0"
"490","ELY AINA M-P 2024","ELY_AINA_M-P_2024_490_0_121000_121000_0","Kiihtelysvaara koulu","0","","49","0","","0"
"490","ELY AINA M-P 2024","ELY_AINA_M-P_2024_490_0_164500_164500_0","Kiihtelysvaaran koulu","0","","153","0","","0"
"490","ELY AINA M-P 2024","ELY_AINA_M-P_2024_490_1_065000_065000_0","Heinävaara","1","","188","0","","0"
"490","ELY AINA M-P 2024","ELY_AINA_M-P_2024_490_1_090000_090000_0","Joensuu","1","","92","0","","0"
"490","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_490_0_081500_081500_0","Kiihtelysvaara koulu","0","","49","0","","0"
"490","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_490_1_125500_125500_0","Joensuu","1","","92","0","","0"
"490","ELY KOULP 2024","ELY_KOULP_2024_490_0_074500_074500_0","Kiihtelysvaaran koulu","0","","100","0","","0"
"490","ELY KOULP 2024","ELY_KOULP_2024_490_0_141000_141000_0","Kiihtelysvaara koulu","0","","49","0","","0"
"490","ELY KOULP 2024","ELY_KOULP_2024_490_1_125500_125500_0","Joensuu","1","","184","0","","0"
"490","ELY KOULP 2024","ELY_KOULP_2024_490_1_145500_145500_0","Joensuu","1","","184","0","","0"
"490","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_490_1_081000_081000_0","Heinävaara","1","","188","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_0_063500_063500_0","Kitee - Savonlinna","0","","5","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_0_101000_101000_0","Kitee - Savonlinna","0","","201","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_0_150000_150000_0","Kitee - Savonlinna","0","","201","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_0_163000_163000_0","Kitee - Savonlinna","0","","201","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_0_210000_210000_0","Kitee","0","","193","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_1_062000_062000_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_1_124000_124000_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_1_154500_154500_0","Tohmajärvi  - Joensuu","1","","76","0","","0"
"500","ELY AINA M-P 2024","ELY_AINA_M-P_2024_500_1_181000_181000_0","Tohmajärvi  - Joensuu","1","","76","0","","0"
"500","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_500_0_133000_150000_0","Kitee - Savonlinna","0","","201","0","","0"
"500","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_500_1_073000_085500_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY KE_TA TALVI 2024","ELY_KE_TA_TALVI_2024_500_1_084500_101500_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY KOULP 2024","ELY_KOULP_2024_500_0_133000_150000_0","Kitee - Savonlinna","0","","137","0","","0"
"500","ELY KOULP 2024","ELY_KOULP_2024_500_1_073000_085500_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY KOULP 2024","ELY_KOULP_2024_500_1_084500_101500_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY L 2024","ELY_L_2024_500_0_150000_150000_0","Kitee - Savonlinna","0","","201","0","","0"
"500","ELY L 2024","ELY_L_2024_500_1_092500_092500_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"500","ELY S 2024","ELY_S_2024_500_0_181500_181500_0","Kitee - Savonlinna","0","","5","0","","0"
"500","ELY S 2024","ELY_S_2024_500_1_161000_161000_0","Tohmajärvi  - Joensuu","1","","76","0","","0"
"500","ELY SS 2024","ELY_SS_2024_500_0_150000_150000_0","Kitee","0","","193","0","","0"
"500","ELY SS 2024","ELY_SS_2024_500_1_123000_123000_0","Tohmajärvi  - Joensuu","1","","76","0","","0"
"500","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_500_0_074500_074500_0","Kitee","0","","94","0","","0"
"500","ELY TALVI M-P 2024","ELY_TALVI_M-P_2024_500_1_145000_145000_0","Tohmajärvi - PKKS - Joensuu","1","","130","0","","0"
"540","ELY KOULP 2024","ELY_KOULP_2024_540_0_074500_074500_0","Rääkkylä","0","","67","0","","0"
"540","ELY KOULP 2024","ELY_KOULP_2024_540_0_135500_135500_0","Rääkkylä","0","","123","0","","0"
"540","ELY KOULP 2024","ELY_KOULP_2024_540_1_071500_071500_0","Joensuu","1","","84","0","","0"
"540","ELY KOULP 2024","ELY_KOULP_2024_540_1_155500_155500_0","","1","","142","0","","0"
"0112","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_0112_0_064500_075500_0","Joensuu","0","","120","0","","0"
"0112","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_0112_1_150500_161500_0","Niittylahti","1","","8","0","","0"
"1010","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_1010_0_130000_132500_0","Niittylahti","0","101kp2","163","0","","0"
"1010","koulup Joensuu_koulup Joensuu","koulup_Joensuu_koulup_Joensuu_1010_1_130000_133000_0","Ylämylly-Jyrinkylä","1","101kp1","79","0","","0"
