"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"173943","","Ukkolanraitti E","62.944562","30.218008","4","","0","","167","","","0","",""
"173944","","Ukkolanraitti P","62.945381","30.215987","4","","0","","167","","","0","",""
"173945","","Honkaniemi E","62.952158","30.203573","4","","0","","167","","","0","",""
"173946","","Honkaniemi P","62.952765","30.202574","4","","0","","167","","","0","",""
"173947","","Ukkola (Lieksantie) P","62.958322","30.198368","4","","0","","167","","","0","",""
"173948","","Myllypuro E","62.96708","30.200411","5","","0","","167","","","0","",""
"173949","","Myllypuro P","62.967713","30.200599","5","","0","","167","","","0","",""
"173950","","Petrontie E","62.980503","30.203895","5","","0","","167","","","0","",""
"173951","","Petrontie P","62.981231","30.203896","5","","0","","167","","","0","",""
"173952","","Purola (Lieksantie) E","62.992944","30.197594","5","","0","","167","","","0","",""
"173953","","Purola (Lieksantie) P","62.993424","30.197035","5","","0","","167","","","0","",""
"173954","","Kalettoma E","63.004779","30.178317","5","","0","","167","","","0","",""
"173955","","Kalettoma P","63.0053","30.177523","5","","0","","167","","","0","",""
"173956","","Ihannon th E","63.011208","30.170062","5","","0","","167","","","0","",""
"173957","","Ihannon th P","63.011973","30.169216","5","","0","","167","","","0","",""
"173958","","Konnunlampi E","63.028517","30.147634","5","","0","","167","","","0","",""
"173959","","Konnunlampi P","63.02928","30.146431","5","","0","","167","","","0","",""
"173960","","Kyyrönlampi E","63.043434","30.125933","5","","0","","422","","","0","",""
"173961","","Kyyrönlampi P","63.044593","30.125543","5","","0","","422","","","0","",""
"173962","","Vorna E","63.048908","30.126203","5","","0","","422","","","0","",""
"173963","","Vorna P","63.049284","30.126244","5","","0","","422","","","0","",""
"173964","","Kelvä th E","63.071162","30.130118","5","","0","","422","","","0","",""
"173965","","Kelvä th P","63.072195","30.130526","5","","0","","422","","","0","",""
"173966","","Majalampi E","63.133476","30.128973","6","","0","","422","","","0","",""
"173967","","Majalampi P","63.134223","30.129311","6","","0","","422","","","0","",""
"173968","","Vehkalampi th E","63.15357","30.135112","6","","0","","422","","","0","",""
"173969","","Vehkalampi th P","63.15428","30.135547","6","","0","","422","","","0","",""
"173970","","Kalliokoski E","63.166632","30.145269","6","","0","","422","","","0","",""
"173971","","Kalliokoski P","63.167595","30.145989","6","","0","","422","","","0","",""
"173972","","Koiravaara E","63.20644","30.139803","6","","0","","422","","","0","",""
"173973","","Koiravaara P","63.207522","30.139622","6","","0","","422","","","0","",""
"173974","","Väärälampi E","63.23965","30.133687","6","","0","","422","","","0","",""
"173975","","Väärälampi P","63.240601","30.134149","6","","0","","422","","","0","",""
"173976","","Märäjälahti (Lieksa) E","63.255037","30.129636","7","","0","","422","","","0","",""
"173977","","Märäjälahti (Lieksa) P","63.25609","30.128334","7","","0","","422","","","0","",""
"173978","","Tuomikoski E","63.266683","30.112691","7","","0","","422","","","0","",""
"173979","","Tuomikoski P","63.267604","30.110796","7","","0","","422","","","0","",""
"173980","","Lamminkylä th E","63.293255","30.071707","7","","0","","422","","","0","",""
"173981","","Lamminkylä th P","63.293906","30.070658","7","","0","","422","","","0","",""
"173982","","Tuira E","63.297125","30.065512","7","","0","","422","","","0","",""
"173983","","Tuira P","63.297767","30.064462","7","","0","","422","","","0","",""
"173984","","Rauhala (Lieksa) E","63.301515","30.056834","7","","0","","422","","","0","",""
"173986","","Timitra th E","63.310165","30.036682","7","","0","","422","","","0","",""
"173987","","Timitra th P","63.31022","30.036628","7","","0","","422","","","0","",""
"173988","","Brahea E","63.314595","30.030737","7","","0","","422","","","0","",""
"173989","","Brahea P","63.315092","30.029292","7","","0","","422","","","0","",""
"174067","","Iiksenvaarantie L","62.596898021793464","29.83735260053599","1","","0","","167","","","0","",""
"174068","","Iiksenvaarantie I","62.59719314692828","29.839368052253086","1","","0","","167","","","0","",""
"174069","","Iiksenjoentie L","62.59946206","29.86807246","1","","0","","167","","","0","",""
"174070","","Iiksenjoentie I","62.59955038","29.86941376","1","","0","","167","","","0","",""
"174071","","Iiksenniitty L","62.60465956","29.92446205","2","","0","","167","","","0","",""
"174072","","Iiksenniitty I","62.60483046","29.92616719","2","","0","","167","","","0","",""
"174073","","Lähdepohjantie","62.6070842","29.95550707","2","","0","","276","","","0","",""
"174074","","Mustalampi","62.60735884","29.96061306","2","","0","","276","","","0","",""
"174075","","Särkivaara th L","62.60789314","29.98176263","2","","0","","276","","","0","",""
"174076","","Särkivaara th I","62.60780097","29.98353794","2","","0","","276","","","0","",""
"174077","","Jukajoentie L","62.60723049","29.98932691","2","","0","","276","","","0","",""
"174078","","Jukajoentie I","62.60685498","29.99178002","2","","0","","276","","","0","",""
"174079","","Kypäräntie L","62.60050357","30.03040205","2","","0","","276","","","0","",""
"174080","","Kypäräntie I","62.60034251","30.03200818","2","","0","","276","","","0","",""
"174081","","Huovila L","62.60048375","30.05990037","2","","0","","276","","","0","",""
"174082","","Huovila I","62.60045214","30.06096534","2","","0","","276","","","0","",""
"174083","","Tervasuo th L","62.59843135","30.08496239","2","","0","","276","","","0","",""
"174084","","Tervasuo th I","62.59826304","30.08685333","2","","0","","276","","","0","",""
"174085","","Alavi I","62.59554749","30.10879194","2","","0","","276","","","0","",""
"174086","","Alavi L","62.59528835","30.10992607","2","","0","","276","","","0","",""
"174087","","Viherkumpu L","62.593652","30.115733","2","","0","","167","","","0","",""
"174088","","Viherkumpu I","62.592884","30.117933","2","","0","","167","","","0","",""
"174089","","Muovilaaksontie L","62.583857","30.134345","2","","0","","167","","","0","",""
"174090","","Muovilaaksontie I","62.582758","30.1353","2","","0","","167","","","0","",""
"174091","","Heinävaara (Kiihtelys) L","62.559407","30.172436","2","","0","","167","","","0","",""
"174092","","Heinävaara (Kiihtelys) I","62.558992","30.175662","2","","0","","167","","","0","",""
"174093","","Ruukkilahti L","62.557305","30.190977","2","","0","","167","","","0","",""
"174094","","Ruukkilahti I","62.557179","30.193319","2","","0","","167","","","0","",""
"174095","","Kivilampi (Kiihtelys) L","62.563197","30.228173","3","","0","","167","","","0","",""
"174096","Jo1491","Kivilampi (Kiihtelys) I","62.5635","30.229452","3","","0","","167","","","0","",""
"174097","","Koljola L","62.564968","30.245188","3","","0","","167","","","0","",""
"174098","","Koljola I","62.564906","30.24672","3","","0","","167","","","0","",""
"174099","","Puksunvaara L","62.564536","30.265683","3","","0","","167","","","0","",""
"174100","","Puksunvaara I","62.565064","30.270765","3","","0","","167","","","0","",""
"174101","","Keskijärvi L","62.567604","30.283137","3","","0","","167","","","0","",""
"174102","","Keskijärvi I","62.56827","30.284983","3","","0","","167","","","0","",""
"174103","","Mäkrä th L","62.569554","30.287695","3","","0","","167","","","0","",""
"174104","","Mäkrä th I","62.57021","30.288858","3","","0","","167","","","0","",""
"174105","","Matikkaluoto I","62.573765","30.293167","3","","0","","167","","","0","",""
"174106","","Matikkaluoto L","62.57417","30.293504","3","","0","","167","","","0","",""
"174107","","Mustikkamäki (Kiihtelys) L","62.579943","30.299403","3","","0","","167","","","0","",""
"174108","","Mustikkamäki (Joensuu) I","62.580392","30.300174","3","","0","","167","","","0","",""
"174109","","Onkivaara L","62.584308","30.312767","3","","0","","167","","","0","",""
"174110","","Onkivaara I","62.584467","30.313993","3","","0","","167","","","0","",""
"174111","","Löytöjärvi I","62.584823","30.325509","3","","0","","167","","","0","",""
"174112","","Löytöjärvi L","62.584827","30.327224","3","","0","","167","","","0","",""
"174113","","Litovaara L","62.586289","30.344283","3","","0","","167","","","0","",""
"174114","","Litovaara I","62.586341","30.346588","3","","0","","167","","","0","",""
"174115","","Hiidenhuippu L","62.582226","30.368317","3","","0","","167","","","0","",""
"174116","","Hiidenhuippu I","62.581477","30.369927","3","","0","","167","","","0","",""
"174117","","Kuikas E","62.576457","30.393592","3","","0","","167","","","0","",""
"174118","","Kuikas I","62.576452","30.394566","3","","0","","167","","","0","",""
"174119","","Autioniemi L","62.576618","30.401403","3","","0","","167","","","0","",""
"174120","","Autioniemi I","62.576739","30.404534","3","","0","","167","","","0","",""
"174121","","Tammikangas I","62.569371","30.455809","4","","0","","167","","","0","",""
"174122","","Tammikangas L","62.569194","30.457152","4","","0","","167","","","0","",""
"174123","","Tervasärkkä L","62.566207","30.47143","4","","0","","167","","","0","",""
"174124","","Tervasärkkä I","62.565731","30.472874","4","","0","","167","","","0","",""
"174125","","Jokiharjuntie L","62.55463","30.511877","4","","0","","167","","","0","",""
"174126","","Jokiharjuntie I","62.554639","30.513299","4","","0","","167","","","0","",""
"174127","","Kovero th L","62.55553","30.524306","4","","0","","167","","","0","",""
"174128","","Kovero th I","62.555704","30.525592","4","","0","","167","","","0","",""
"174129","","Metonlouhi L","62.556244","30.529472","4","","0","","167","","","0","",""
"174130","","Metonlouhi I","62.556548","30.532039","4","","0","","167","","","0","",""
"174131","","Hevoskumpu I","62.558329","30.547204","4","","0","","167","","","0","",""
"174132","","Hevoskumpu L","62.558494","30.548509","4","","0","","167","","","0","",""
"174133","","Sorronsuu L","62.562753","30.580194","4","","0","","167","","","0","",""
"174134","","Sorronsuu I","62.563044","30.581826","4","","0","","167","","","0","",""
"174135","","Mämmivaara L","62.565661","30.597819","4","","0","","167","","","0","",""
"174136","","Mämmivaara I","62.565779","30.599197","4","","0","","167","","","0","",""
"174137","","Heinäaho (Tuupovaara) I","62.566826","30.617106","4","","0","","167","","","0","",""
"174138","","Heinäaho (Tuupovaara) L","62.566944","30.618795","4","","0","","167","","","0","",""
"174139","","Piippukivi L","62.56885","30.643667","4","","0","","167","","","0","",""
"174140","","Piippukivi I","62.568969","30.644598","4","","0","","167","","","0","",""
"174141","","Herajärvi th L","62.57034","30.653005","5","","0","","167","","","0","",""
"174142","","Herajärvi th I","62.570723","30.654845","5","","0","","167","","","0","",""
"174143","","Suoperä L","62.573514","30.665279","5","","0","","167","","","0","",""
"174144","","Suoperä I","62.573805","30.666192","5","","0","","167","","","0","",""
"174145","","Taipaleenrannantie I","62.575855","30.671647","5","","0","","167","","","0","",""
"174146","","Taipaleenrannantie L","62.576219","30.672491","5","","0","","167","","","0","",""
"174147","","Saarilampi I","62.580558","30.681757","5","","0","","167","","","0","",""
"174148","","Saarilampi L","62.580804","30.682313","5","","0","","167","","","0","",""
"174149","","Onkimäki (Ilomantsintie) L","62.584728","30.690946","5","","0","","167","","","0","",""
"174150","","Onkimäki (Ilomantsintie) I","62.585064","30.691845","5","","0","","167","","","0","",""
"174151","","Häntäpää L","62.586955","30.698162","5","","0","","167","","","0","",""
"174152","","Häntäpää I","62.587212","30.699324","5","","0","","167","","","0","",""
"174153","","Marjovaara th L","62.590243","30.713113","5","","0","","146","","","0","",""
"174154","","Marjovaara th I","62.590708","30.715237","5","","0","","146","","","0","",""
"174155","","Jerusalemi th L","62.593768","30.740692","5","","0","","146","","","0","",""
"174156","","Jerusalemi th I","62.59388","30.741856","5","","0","","146","","","0","",""
"174157","","Kauniinjärvi L","62.60662","30.800319","5","","0","","146","","","0","",""
"174158","","Kauniinjärvi I","62.607157","30.801734","5","","0","","146","","","0","",""
"174159","","Kolmikanta th L","62.611624","30.813601","5","","0","","146","","","0","",""
"174160","","Kolmikanta th I","62.612234","30.815299","5","","0","","146","","","0","",""
"174161","","Issakka th L","62.616959","30.8282","5","","0","","146","","","0","",""
"174162","","Issakka th I","62.617484","30.830043","5","","0","","146","","","0","",""
"174163","","Maukkula L","62.624202","30.871019","5","","0","","146","","","0","",""
"174164","","Maukkula I","62.624363","30.872992","5","","0","","146","","","0","",""
"174165","","Vepsänmäki L","62.647257","30.932221","6","","0","","146","","","0","",""
"174166","","Vepsänmäki I","62.647993","30.933197","6","","0","","146","","","0","",""
"174167","","Parppeinvaara L","62.654018","30.935971","6","","0","","146","","","0","",""
"174168","","Parppeinvaara I","62.654782","30.935349","6","","0","","146","","","0","",""
"174169","","Sissipolku E","62.657631","30.933109","6","","0","","146","","","0","",""
"174170","","Sissipolku P","62.658406","30.933056","6","","0","","146","","","0","",""
"174171","","Pogostan yläkoulu E","62.661778","30.935223","6","","0","","146","","","0","",""
"174172","","Pogostan yläkoulu P","62.662693","30.935618","6","","0","","146","","","0","",""
"174173","","Ylätie P","62.666158","30.936724","6","","0","","146","","","0","","3"
"174174","","Ylätie E","62.666184","30.936747","6","","0","","146","","","0","",""
"174866","","Liperin lava I","62.53417784","29.39599631","2","","0","","426","","","0","",""
"174867","","Liperin lava L","62.53464048","29.39761645","2","","0","","426","","","0","",""
"174868","","Kuusikkola L","62.53593373","29.40205123","2","","0","","426","","","0","",""
"174869","","Kuusikkola I","62.53637585","29.40357502","2","","0","","426","","","0","",""
"174870","","Riihilahti (Liperi) L","62.54012487","29.41646599","2","","0","","426","","","0","",""
"174871","","Riihilahti (Liperi) I","62.54086825","29.41901587","2","","0","","426","","","0","",""
"174872","","Niva (Liperi) L","62.54397584","29.42966629","2","","0","","426","","","0","",""
"174873","","Niva (Liperi) I","62.54448396","29.43143464","2","","0","","426","","","0","",""
"174874","","Kuuppelo L","62.55063159","29.44393554","2","","0","","426","","","0","",""
"174875","","Kuuppelo I","62.55119351","29.44474005","2","","0","","426","","","0","",""
"174876","","Kolmikanta (Liperi) L","62.5577339","29.45416841","2","","0","","426","","","0","",""
"174877","","Kolmikanta (Liperi) I","62.55846904","29.45525391","2","","0","","426","","","0","",""
"174878","","Puromäki th L","62.56663849","29.4682364","2","","0","","426","","","0","",""
"174879","","Puromäki th I","62.56725338","29.46926067","2","","0","","426","","","0","",""
"174880","","Sormulansalo L","62.57191763","29.47692783","2","","0","","426","","","0","",""
"174881","","Sormulansalo I","62.57247398","29.47783541","2","","0","","426","","","0","",""
"174882","","Salokylä L","62.57923838","29.48615838","2","","0","","426","","","0","",""
"174883","","Salokylä I","62.57983563","29.48700484","2","","0","","426","","","0","",""
"174884","","Honkavaara (Liperi) L","62.58454798","29.49558755","2","","0","","426","","","0","",""
"174885","","Honkavaara (Liperi) I","62.58513485","29.49657437","2","","0","","426","","","0","",""
"174886","","Hyttilä (Liperi) I","62.5917428","29.50643973","2","","0","","426","","","0","",""
"174887","","Lihavaisenmutka L","62.59371708","29.51127849","2","","0","","426","","","0","",""
"174888","","Lihavaisenmutka I","62.59417013","29.51247578","2","","0","","426","","","0","",""
"174889","","Susiaho L","62.5984586","29.51973926","2","","0","","426","","","0","",""
"174890","","Susiaho I","62.59903396","29.52053567","2","","0","","426","","","0","",""
"174891","","Multimäki (Liperi) L","62.60126172","29.52378482","2","","0","","426","","","0","",""
"174892","","Multimäki (Liperi) I","62.60222445","29.52532345","2","","0","","426","","","0","",""
"174893","","Honkapuro L","62.60760848","29.53511651","2","","0","","426","","","0","",""
"174894","","Honkapuro I","62.60808246","29.53603384","2","","0","","426","","","0","",""
"174895","","Honkalampi th","62.61085134","29.54134658","2","","0","","426","","","0","",""
"174896","","Puolivälintie L","62.61164828","29.54286851","2","","0","","426","","","0","",""
"174897","","Puolivälintie I","62.61218259","29.54389421","2","","0","","426","","","0","",""
"174997","Jo5610","Kujokangas E","62.400401","29.576382","3","","0","","426","","","0","",""
"174998","Jo5611","Kujokangas P","62.400867","29.576925","3","","0","","426","","","0","",""
"174999","Jo5612","Miitsu E","62.411406","29.588792","3","","0","","426","","","0","",""
"175000","Jo5613","Miitsu P","62.41189","29.589357","3","","0","","426","","","0","",""
"175001","Jo5614","Tutjunniemi E","62.415845","29.593495","3","","0","","426","","","0","",""
"175002","Jo5615","Tutjunniemi P","62.416405","29.593834","3","","0","","426","","","0","",""
"175003","Jo5616","Vuoritie E","62.422623","29.594159","3","","0","","426","","","0","",""
"175004","Jo5617","Vuoritie P","62.42332","29.593852","3","","0","","426","","","0","",""
"175005","Jo5618","Rauvanlahti E","62.429177","29.587984","3","","0","","426","","","0","",""
"175006","Jo5619","Rauvanlahti P","62.430169","29.586791","3","","0","","426","","","0","",""
"175007","Jo5620","Luotoperä E","62.433743","29.582991","3","","0","","426","","","0","",""
"175008","Jo5621","Luotoperä P","62.434483","29.58228","3","","0","","426","","","0","",""
"175009","Jo5622","Riitaperkko E","62.441252","29.57418","3","","0","","426","","","0","",""
"175010","Jo5623","Riitaperkko P","62.441713","29.573541","3","","0","","426","","","0","",""
"175011","Jo5624","Pitkäniemi (Tutjuntie) E","62.447969","29.567894","3","","0","","426","","","0","",""
"175012","Jo5625","Pitkäniemi (Tutjuntie) P","62.448431","29.567217","3","","0","","426","","","0","",""
"175013","Jo5626","Hautakangas E","62.451429","29.562878","3","","0","","426","","","0","",""
"175014","Jo5627","Hautakangas P","62.452049","29.561904","3","","0","","426","","","0","",""
"175015","Jo5628","Saareke E","62.459724","29.556762","3","","0","","426","","","0","",""
"175016","Jo5629","Saareke P","62.46035","29.556408","3","","0","","426","","","0","",""
"175017","Jo5630","Immola E","62.46418","29.553729","3","","0","","426","","","0","",""
"175018","Jo5632","Reponiementie E","62.47057","29.545117","3","","0","","426","","","0","",""
"175019","Jo5633","Reponiementie P","62.470965","29.544141","3","","0","","426","","","0","",""
"175020","Jo5634","Kievari E","62.47785","29.537935","3","","0","","426","","","0","",""
"175021","Jo5635","Kievari P","62.478305","29.537624","3","","0","","426","","","0","",""
"175022","Jo5640","Roukalahti E","62.4872","29.532963","3","","0","","426","","","0","",""
"175023","Jo5641","Roukalahti P","62.48802","29.531791","3","","0","","426","","","0","",""
"175024","Jo5642","Roukalahden koulutie E","62.491715","29.520182","3","","0","","426","","","0","",""
"175025","Jo5643","Roukalahden koulutie P","62.49199","29.519351","3","","0","","426","","","0","",""
"175026","Jo5644","Lotma E","62.500734","29.499579","3","","0","","426","","","0","",""
"175027","Jo5645","Lotma P","62.501007","29.498864","3","","0","","426","","","0","",""
"175028","Jo5646","Rajakangas (Liperi) E","62.505739","29.488343","3","","0","","426","","","0","",""
"175029","Jo5647","Rajakangas (Liperi) P","62.506298","29.487243","3","","0","","426","","","0","",""
"175030","Jo5648","Lamminniemi E","62.509062","29.47879","3","","0","","426","","","0","",""
"175031","Jo5649","Lamminniemi P","62.509267","29.477835","3","","0","","426","","","0","",""
"175032","Jo5650","Maisonvaarantie E","62.510876","29.462018","3","","0","","426","","","0","",""
"175033","Jo5651","Maisonvaarantie P","62.511017","29.461175","3","","0","","426","","","0","",""
"175034","Jo5654","Lamminniemen silta E","62.514436","29.445951","3","","0","","426","","","0","",""
"175035","Jo5655","Lamminniemen silta P","62.514935","29.444652","3","","0","","426","","","0","",""
"175036","Jo5657","Lehmonniementie P","62.517473","29.427876","3","","0","","426","","","0","",""
"175037","Jo5656","Lehmonniementie E","62.517718","29.426185","3","","0","","426","","","0","",""
"175038","Jo5658","Kylänsärkkä E","62.521536","29.414718","3","","0","","426","","","0","",""
"175039","Jo5659","Kylänsärkkä P","62.521794","29.413768","3","","0","","426","","","0","",""
"175040","Jo5670","Liperinsalo th E","62.522972","29.40535","2","","0","","426","","","0","",""
"175041","Jo5671","Liperinsalo th P","62.523451","29.403639","2","","0","","426","","","0","",""
"175042","Jo5672","Tsasounakuja E","62.525265","29.39947","2","","0","","426","","","0","",""
"175043","Jo5673","Tsasounakuja P","62.525825","29.398213","2","","0","","426","","","0","",""
"175044","Jo5674","Kirkkolahti E","62.528803","29.386867","2","","0","","426","","","0","",""
"175045","","Kirkkolahti P","62.52961426","29.38377346","2","","0","","426","","","0","",""
"175046","","Liperi Koulukuja E","62.533893","29.373847","2","","0","","426","","","0","",""
"175047","","Liperi Koulukuja P","62.53358024","29.37457378","2","","0","","426","","","0","",""
"175086","","Hammaslahti liikekeskus I","62.432819953759456","29.970060594180346","2","","0","","167","","","0","",""
"175090","","Ohvana th E","62.426428","29.94836","3","","0","","167","","","0","",""
"175091","","Metsästysmajantie P","62.423625","29.939442","3","","0","","167","","","0","",""
"175092","","Metsästysmajantie E","62.423389","29.938683","3","","0","","167","","","0","",""
"175093","","Lotokka th P","62.420423","29.92512","3","","0","","167","","","0","",""
"175094","","Lotokka th E","62.420108","29.923462","3","","0","","167","","","0","",""
"175095","","Rähäkkälänmäki E","62.418334","29.914242","3","","0","","167","","","0","",""
"175097","","Niva th P","62.417316","29.908758","3","","0","","167","","","0","",""
"175101","","Rinkunmäki E","62.403731","29.866467","3","","0","","167","","","0","",""
"175102","","Rinkunmäki P","62.403141","29.866372","3","","0","","167","","","0","",""
"175103","","Korteniementie P","62.395271","29.860722","3","","0","","167","","","0","",""
"175104","","Korteniementie E","62.394893","29.860318","3","","0","","167","","","0","",""
"175105","","Sammallahti (Rääkkyläntie) P","62.390059","29.854709","3","","0","","167","","","0","",""
"175106","","Sammallahti (Rääkkyläntie) E","62.389717","29.854309","3","","0","","167","","","0","",""
"175171","","Kiteentien kiertoliittymä P","62.102635","30.126253","5","","0","","260","","","0","",""
"175172","","Ilmarisentie L","62.10513","30.14066","5","","0","","260","","","0","",""
"175174","","Kytänniemi L","62.108565","30.149204","5","","0","","260","","","0","",""
"175175","","Kytänniemi I","62.109177","30.150725","5","","0","","260","","","0","",""
"175176","","Impivaarantie L","62.115586","30.163149","5","","0","","260","","","0","",""
"175177","","Impivaarantie I","62.116013","30.16375","5","","0","","260","","","0","",""
"175188","","Riikola th E","62.176816","30.249142","4","","0","","848","","","0","",""
"175189","","Riikola th P","62.177374","30.249875","4","","0","","848","","","0","",""
"175190","","Lassilanmäentie P","62.183735","30.260979","4","","0","","848","","","0","",""
"175191","","Lassilanmäentie E","62.184055","30.261878","4","","0","","848","","","0","",""
"175192","","Akkala th E","62.187383","30.276159","4","","0","","848","","","0","",""
"175193","","Akkala th P","62.187657","30.2779","4","","0","","848","","","0","",""
"175194","","Haarajärvi th E","62.2053","30.28143","4","","0","","848","","","0","",""
"175195","","Haarajärvi th P","62.206024","30.281566","4","","0","","848","","","0","",""
"175196","","Luosovaara E","62.210344","30.288482","4","","0","","848","","","0","",""
"175197","","Luosovaara P","62.210444","30.288781","4","","0","","848","","","0","",""
"175198","","Luosojoki E","62.222923","30.309584","4","","0","","848","","","0","",""
"175199","","Luosojoki P","62.223568","30.310425","4","","0","","848","","","0","",""
"175200","","Likaistenristeys E","62.228253","30.318159","4","","0","","848","","","0","",""
"175275","","Kiihtelysvaara koulu E","62.481773","30.260667","3","","0","","167","","","0","",""
"175276","","Kiihtelysvaara koulu P","62.48226","30.260216","3","","0","","167","","","0","",""
"175277","","Lippitie E","62.487425","30.25874","3","","0","","167","","","0","",""
"175278","","Lippitie P","62.48787","30.258536","3","","0","","167","","","0","",""
"175279","","Palo th E","62.491731","30.255908","3","","0","","167","","","0","",""
"175280","","Palo th P","62.492342","30.255159","3","","0","","167","","","0","",""
"175281","","Kiihtelys-Hammaslahti th E","62.491712","30.243631","3","","0","","167","","","0","",""
"175282","","Kiihtelys-Hammaslahti th P","62.492253","30.242","3","","0","","167","","","0","",""
"175283","","Viesimola P","62.492968","30.234405","3","","0","","167","","","0","",""
"175284","","Satulavaarantie th E","62.496411","30.227707","3","","0","","167","","","0","",""
"175285","","Satulavaarantie th P","62.49739","30.227366","3","","0","","167","","","0","",""
"175286","","Valkiarannantie E","62.506258","30.220727","3","","0","","167","","","0","",""
"175287","","Valkiarannantie P","62.506744","30.220274","3","","0","","167","","","0","",""
"175288","","Patsonlampi P","62.535819","30.195133","2","","0","","167","","","0","",""
"175289","","Patsonlampi E","62.536452","30.194559","2","","0","","167","","","0","",""
"175290","","Suvispää P","62.540664","30.192268","2","","0","","167","","","0","",""
"175291","","Suvispää E","62.541536","30.191836","2","","0","","167","","","0","",""
"175292","","Opottala E","62.547026","30.18789","2","","0","","167","","","0","",""
"175293","","Opottala P","62.547934","30.187054","2","","0","","167","","","0","",""
"175294","","Kastelammentie P","62.551401","30.185907","2","","0","","167","","","0","",""
"175295","","Kastelammentie E","62.551934","30.18538","2","","0","","167","","","0","",""
"175296","","Heinävaara Lv E","62.555565","30.180999","2","","0","","167","","","0","",""
"175297","","Heinävaara Lv P","62.556284","30.179772","2","","0","","167","","","0","",""
"175298","Jo1600","Heinävaara (Joensuu) E","62.558576","30.174975","2","","0","","167","","","0","",""
"175352","","Kankaalanmäki E","62.48917","30.614917","4","","0","","167","","","0","",""
"175353","","Kankaalanmäki P","62.489496","30.61482","4","","0","","167","","","0","",""
"175354","","Julunahontie E","62.504088","30.605161","4","","0","","167","","","0","",""
"175355","","Julunahontie P","62.504974","30.604607","4","","0","","167","","","0","",""
"175356","","Pirttijärven th E","62.515819","30.583733","4","","0","","167","","","0","",""
"175357","","Pirttijärven th P","62.516682","30.58267","4","","0","","167","","","0","",""
"175358","","Vilvasjoki E","62.521553","30.573182","4","","0","","167","","","0","",""
"175359","","Vilvasjoki P","62.522378","30.571823","4","","0","","167","","","0","",""
"175360","","Huosionvaara th E","62.540124","30.540463","4","","0","","167","","","0","",""
"175362","","Kovero th E","62.554914","30.525557","4","","0","","167","","","0","",""
"175413","","Polvijärventie - Kuopiontie","62.63299836","29.60367301","2","","0","","426","","","0","",""
"175414","","Välikangas (Liperi) I","62.63630785","29.59822318","2","","0","","426","","","0","",""
"175415","","Välikangas (Liperi) L","62.63685844","29.59728365","2","","0","","426","","","0","",""
"175416","Jo5553","Heinälammintie I","62.645961","29.587205","2","","0","","426","","","0","",""
"175417","Jo5554","Heinälammintie L","62.646814","29.586694","2","","0","","426","","","0","",""
"175418","Jo5555","Vaivio th I","62.6711","29.582738","2","","0","","426","","","0","",""
"175419","Jo5556","Vaivio th L","62.672087","29.582297","2","","0","","426","","","0","",""
"175420","Jo5560","Pieni-Polvijärventie I","62.681763","29.573331","2","","0","","426","","","0","",""
"175421","Jo5561","Pieni-Polvijärventie L","62.682237","29.572434","2","","0","","426","","","0","",""
"175422","Jo5562","Harila L","62.687952","29.564428","2","","0","","426","","","0","",""
"175423","Jo5563","Harila I","62.688504","29.564183","2","","0","","426","","","0","",""
"175424","Jo5564","Valkeisenmäki I","62.69635315723617","29.564016618385196","2","","0","","426","","","0","",""
"175425","Jo5565","Valkeisenmäki L","62.696911","29.564148","2","","0","","426","","","0","",""
"175426","","Viitalahti (Joensuuntie) I","62.719858","29.534949","2","","0","","607","","","0","",""
"175427","","Viitalahti (Joensuuntie) L","62.720381","29.534329","2","","0","","607","","","0","",""
"175428","","Luotolahti L","62.725985","29.492185","2","","0","","607","","","0","",""
"175429","","Luotolahti I","62.725926","29.490439","2","","0","","607","","","0","",""
"175430","","Pitkäsenlahti I","62.733403","29.465191","3","","0","","607","","","0","",""
"175431","","Pitkäsenlahti L","62.73411","29.46431","3","","0","","607","","","0","",""
"175432","","Sotkuma th I","62.738844","29.451431","3","","0","","607","","","0","",""
"175433","","Sotkuma th L","62.739438","29.450345","3","","0","","607","","","0","",""
"175434","","Pohjanperä L","62.750568","29.436207","3","","0","","607","","","0","",""
"175435","","Huosiolampi I","62.796366","29.38387","3","","0","","607","","","0","",""
"175436","","Huosiolampi L","62.797048","29.382846","3","","0","","607","","","0","",""
"175437","","Juttusuo I","62.805861","29.370432","3","","0","","607","","","0","",""
"175438","","Juttusuo L","62.806548","29.369074","3","","0","","607","","","0","",""
"175439","","Kumpusuo I","62.81655","29.355785","3","","0","","607","","","0","",""
"175440","","Kumpusuo L","62.817091","29.355161","3","","0","","607","","","0","",""
"175441","","Pajaniemi I","62.841787","29.341618","4","","0","","607","","","0","",""
"175442","","Pajaniemi L","62.84244","29.341237","4","","0","","607","","","0","",""
"175443","","Kylylahti I","62.848041","29.337557","4","","0","","607","","","0","",""
"175483","","Ulla P","62.7014737126913","28.960123940409346","4","","0","","309","","","0","",""
"175484","","Ullantie E","62.704061798551656","28.961588345111178","4","","0","","309","","","0","",""
"175486","","Ruutunkangas E","62.70771715794479","28.968519173207042","4","","0","","309","","","0","",""
